user_id,problem
30237,0.08796638629327438
30238,0.4082151693581137
30239,0.08163675547204743
30240,0.2993056426785868
30241,0.3062776528496444
30242,0.2516714882001869
30243,0.28913018941567725
30244,0.8436667304161791
30245,0.17829128161868074
30246,0.10677060027456393
30247,0.16297631315934327
30248,0.7492071115374094
30249,0.2675161809584401
30250,0.10643348016707437
30251,0.11162996247967957
30252,0.42860061792860726
30253,0.894578179535913
30254,0.6334473069455251
30255,0.08400534513792376
30256,0.8817278328841889
30257,0.12353951059622022
30258,0.08479380870275449
30259,0.44148744307431864
30260,0.07860956686995667
30261,0.3589211702247527
30262,0.16944129407650788
30263,0.15339706152119537
30264,0.3390825517097441
30265,0.029411521977494602
30266,0.07742589472441694
30267,0.12979861126469022
30268,0.5522217839155907
30269,0.38606312938518195
30270,0.11239156296978241
30271,0.06049448439167866
30272,0.16640214424937072
30273,0.1094602171728674
30274,0.27816887954381053
30275,0.03731600431798278
30276,0.06436711488560438
30277,0.7500826783849532
30278,0.10827557539544308
30279,0.43606092107417693
30280,0.09559929489068725
30281,0.20336304752580117
30282,0.2334075856549119
30283,0.0966734764540779
30284,0.8669643144056934
30285,0.029776013877468217
30286,0.18607398842667994
30287,0.6072857658806639
30288,0.46275414908958046
30289,0.1718088020209423
30290,0.0919241818084936
30291,0.044954322420493145
30292,0.09859634607734405
30293,0.09956956263191871
30294,0.25349304438115783
30295,0.5584974554028415
30296,0.9013123794861746
30297,0.18916586834532026
30298,0.7131931916351468
30299,0.6295203015210358
30300,0.9395136054361917
30301,0.1303102738440435
30302,0.9336383380785656
30303,0.9686036325026451
30304,0.6716958845385853
30305,0.23873846498495874
30306,0.09537572507844509
30307,0.059059588162251084
30308,0.2560379509532472
30309,0.9236218953542081
30310,0.2887562812412033
30311,0.16828228323245487
30312,0.7704701178709827
30313,0.9655311244131676
30314,0.22736007612453638
30315,0.25930539488713883
30316,0.19397824617274412
30317,0.12433457883504784
30318,0.8811901809775019
30319,0.4483889870951801
30320,0.24862967379294396
30321,0.10835354683453575
30322,0.4324357985456374
30323,0.24420957739710328
30324,0.11628520224471636
30325,0.926816908869198
30326,0.2029324751646382
30327,0.17494842374138625
30328,0.323032775580117
30329,0.04323293091488988
30330,0.33724364532629686
30331,0.220598621963566
30332,0.9202208270551908
30333,0.1285504871132062
30334,0.22825118887841164
30335,0.1459341827337908
30336,0.1054911976301143
30337,0.18624939096711537
30338,0.6058528947664062
30339,0.854940277665515
30340,0.122276815896635
30341,0.08028710861874404
30342,0.12251061996794015
30343,0.8367492337174902
30344,0.23588649768870612
30345,0.11106484964805503
30346,0.1386243229690317
30347,0.33032128599917054
30348,0.3377534468691166
30349,0.19453827182678035
30350,0.2234121626471405
30351,0.12423245900915898
30352,0.3638056784588652
30353,0.1622403442646505
30354,0.30678682623856124
30355,0.3848961671455325
30356,0.10726266005176906
30357,0.15040787717741283
30358,0.16259302353941413
30359,0.21207739019588598
30360,0.15825301120443086
30361,0.12795940102739187
30362,0.6278413701381697
30363,0.16317346717076114
30364,0.4959156600273622
30365,0.19231726251537046
30366,0.42427036390517286
30367,0.11790097284662542
30368,0.5972292273446211
30369,0.034508218297223905
30370,0.06897481024870132
30371,0.414045807907117
30372,0.28346398902749365
30373,0.10667575637422626
30374,0.16214124529111879
30375,0.09391321770766911
30376,0.14608125324587526
30377,0.8183543261735006
30378,0.18347768848111234
30379,0.9013247118303893
30380,0.2817026866238783
30381,0.22121769731270574
30382,0.23508984204755
30383,0.15920049842912326
30384,0.7753119197395754
30385,0.12336496835327146
30386,0.9178252467159332
30387,0.1070044991245492
30388,0.8189763397662275
30389,0.11970879737018376
30390,0.10817570444096462
30391,0.24027151956262438
30392,0.1710457848786767
30393,0.1632678147953601
30394,0.32154315895970076
30395,0.074568293026417
30396,0.17532863998619935
30397,0.20589277937608333
30398,0.710602684425575
30399,0.18551788990874402
30400,0.8828544700358162
30401,0.030997684061761965
30402,0.9012649442154477
30403,0.2655613098816609
30404,0.13201847526732474
30405,0.26343504432819087
30406,0.0680342731175991
30407,0.12483456795582845
30408,0.354806677090447
30409,0.27632055450516646
30410,0.09414655850499831
30411,0.48535768250143113
30412,0.11285218094181922
30413,0.48871966899439573
30414,0.5245921578483362
30415,0.9177693353862562
30416,0.2811622312388077
30417,0.4815075591166046
30418,0.7144698957171394
30419,0.9477399035667562
30420,0.033702398087327855
30421,0.8797102577365019
30422,0.2344579500379512
30423,0.1675625482623864
30424,0.9210384843968725
30425,0.2989728133336528
30426,0.41757426788761254
30427,0.16771451653797226
30428,0.10409285995701152
30429,0.45009734581817273
30430,0.5751145750551373
30431,0.05241002847417179
30432,0.3284328121369064
30433,0.8919395791989231
30434,0.237246490554658
30435,0.4855249511939008
30436,0.32326818291600046
30437,0.1680792678414052
30438,0.039463894415880996
30439,0.9510388492369092
30440,0.08147689949161281
30441,0.24945947748921968
30442,0.8476994226648091
30443,0.9073907404398861
30444,0.10130230411207233
30445,0.9094047215114613
30446,0.10402151362816062
30447,0.9244653162092099
30448,0.8213134357942374
30449,0.9110329388150266
30450,0.8025980785545412
30451,0.13887761199757315
30452,0.16859759327479518
30453,0.11457232521760649
30454,0.15616675731887866
30455,0.8560728644739996
30456,0.1959201228924997
30457,0.18402681347828367
30458,0.5209080603523869
30459,0.23734456915815755
30460,0.17861202973013343
30461,0.12339610858190189
30462,0.08075012824619811
30463,0.11407250870485744
30464,0.6942322073539074
30465,0.11360963842872447
30466,0.21420439577552983
30467,0.12710240877586837
30468,0.2279166692900811
30469,0.605318110340067
30470,0.8704453079479364
30471,0.1723461396138969
30472,0.3251095772316247
30473,0.784724673335836
30474,0.38929104848786283
30475,0.07483568114601843
30476,0.10088255886372625
30477,0.13686143739883677
30478,0.9322781074888965
30479,0.1119501923419699
30480,0.27610843900019216
30481,0.8007976108012335
30482,0.08517619623215063
30483,0.421526485228754
30484,0.15760699483572574
30485,0.5430609238827776
30486,0.8747917470114727
30487,0.15668884473215594
30488,0.3677752708392371
30489,0.19141770795277008
30490,0.2005882658991077
30491,0.07080892261613143
30492,0.8593576446743107
30493,0.9282586510432516
30494,0.1086731557680252
30495,0.7988641701395405
30496,0.21906485425242056
30497,0.23402031557906663
30498,0.8315399006143664
30499,0.12680475888343315
30500,0.11206569544113235
30501,0.26098812780218095
30502,0.13440995313898346
30503,0.8527909374044069
30504,0.18175899716179506
30505,0.19529673763751879
30506,0.10625173606644497
30507,0.21141872802793255
30508,0.1609936692454438
30509,0.23317859312773415
30510,0.8797435687447491
30511,0.6354126003771696
30512,0.14869167507453945
30513,0.11302273823907998
30514,0.3025797963079754
30515,0.17337901043568388
30516,0.29579123338421126
30517,0.2497161148811935
30518,0.7877908476652801
30519,0.2678243688848204
30520,0.1192261455656384
30521,0.5174099356409475
30522,0.5830065569037711
30523,0.169292119392078
30524,0.6266976362732649
30525,0.03737124732634402
30526,0.21548324176301445
30527,0.9253095519058521
30528,0.18017329989826836
30529,0.2050382436981204
30530,0.18047195292254442
30531,0.19217624352438983
30532,0.4099299006496956
30533,0.9531530171412905
30534,0.0792558852293225
30535,0.18935033505954518
30536,0.025881490368689076
30537,0.32581326824522905
30538,0.6275136640620335
30539,0.8762654765684939
30540,0.7892172402062978
30541,0.6846383324241178
30542,0.12121269020567327
30543,0.6301975629437134
30544,0.13379486774062957
30545,0.24021770945722012
30546,0.10395785444543319
30547,0.8763107553375832
30548,0.40789025380738186
30549,0.1526116825332906
30550,0.03941605675522412
30551,0.8806623301441585
30552,0.4382094616706926
30553,0.07167969384911879
30554,0.2573311821148938
30555,0.15858434987187348
30556,0.10217234281560832
30557,0.2005894869398527
30558,0.11440559829967985
30559,0.9151472657002779
30560,0.13429251929934066
30561,0.4130420929206105
30562,0.09730836209643012
30563,0.8922590410665718
30564,0.1026942845283729
30565,0.42410947459804527
30566,0.35016622196069014
30567,0.27973929138518255
30568,0.46099975911674845
30569,0.11696218060148633
30570,0.0658606178155319
30571,0.11227129241425045
30572,0.18315488183768908
30573,0.9510041367182775
30574,0.18501265960984825
30575,0.1303730959535205
30576,0.12066907155812649
30577,0.1928688587368174
30578,0.13261600475006494
30579,0.7504772497416751
30580,0.0692270909812272
30581,0.31818467349731994
30582,0.026668498665847768
30583,0.23575966872973497
30584,0.6352217777301437
30585,0.10776455080509753
30586,0.9176899169397338
30587,0.11550814061843687
30588,0.1557567793887148
30589,0.07498325637135603
30590,0.16423071716107823
30591,0.09810163974532735
30592,0.19071960252143316
30593,0.10445868277300238
30594,0.8087185626909814
30595,0.08704114228333998
30596,0.14556472693417946
30597,0.9547575737387431
30598,0.09613747130200773
30599,0.844975511059898
30600,0.3348111408571542
30601,0.14135150964137994
30602,0.15656619779513992
30603,0.8296340670593787
30604,0.27720421716633836
30605,0.1341219943165401
30606,0.14258675239442964
30607,0.22173566028231795
30608,0.18430226063714633
30609,0.09811441162288875
30610,0.9458932467612486
30611,0.6139245651139318
30612,0.1619071552445674
30613,0.10616992848790088
30614,0.80835263378894
30615,0.18479007088560856
30616,0.4938135445415373
30617,0.3569823362818316
30618,0.07287637411391124
30619,0.519541791463723
30620,0.8436030425392357
30621,0.9506092277836553
30622,0.16445066984766296
30623,0.03595362069045934
30624,0.15790977542892554
30625,0.8384424506077733
30626,0.1373076479987917
30627,0.03991352651739173
30628,0.20976051461466722
30629,0.18705740170301602
30630,0.15123762427495835
30631,0.23126880349801868
30632,0.3156550348741079
30633,0.092357628235915
30634,0.3156665493598325
30635,0.3222478781392916
30636,0.6525887993771894
30637,0.024286786164632628
30638,0.21189610809105655
30639,0.05404628355715606
30640,0.06571717977400401
30641,0.15050122246838166
30642,0.2659969636522207
30643,0.28191211556746165
30644,0.06250215024948157
30645,0.11408943638802012
30646,0.0788619968172833
30647,0.9053556925683098
30648,0.8990659206334563
30649,0.06905189940183973
30650,0.1073417555231903
30651,0.034950071062291234
30652,0.10852897890306998
30653,0.8315402852201702
30654,0.91362053555815
30655,0.1979440031527093
30656,0.18794986432046154
30657,0.12940193260319316
30658,0.16641010923537303
30659,0.9114893578920364
30660,0.18172663704025954
30661,0.1486064382705125
30662,0.9040109938416252
30663,0.8876003542940122
30664,0.24144263215116468
30665,0.16970632704356511
30666,0.1001926303302563
30667,0.40657093339657624
30668,0.10708351193929559
30669,0.04953827592501962
30670,0.13859169968265772
30671,0.2857425891994859
30672,0.17307894735270585
30673,0.8577926090943002
30674,0.10520472665311889
30675,0.3532468811200193
30676,0.9284618478634503
30677,0.26359278443760414
30678,0.4893991576851259
30679,0.6826002125515561
30680,0.35681270844245083
30681,0.413927718550093
30682,0.10588407162462314
30683,0.11198303897157835
30684,0.4640462048618462
30685,0.7982711210578743
30686,0.932775684790256
30687,0.396921110817846
30688,0.19320195857036696
30689,0.9524804838288933
30690,0.28305213846760746
30691,0.2316055755515662
30692,0.22166578088094271
30693,0.2805336020875506
30694,0.05810404684837948
30695,0.09313046731771549
30696,0.07262648398314459
30697,0.9026741864766912
30698,0.3243495196636684
30699,0.20438807639862241
30700,0.977679197393926
30701,0.05789801941151244
30702,0.049699658097150226
30703,0.9530374606906451
30704,0.9037700300782501
30705,0.07230729611881384
30706,0.06991024850438632
30707,0.23981090687228668
30708,0.9155512201212789
30709,0.22134188664332832
30710,0.7883904125403068
30711,0.5163725405103484
30712,0.9516831658307195
30713,0.5798114564541295
30714,0.14237640391339684
30715,0.1481992845434081
30716,0.22123503204394113
30717,0.09340260362274813
30718,0.3764397900792964
30719,0.16144227310442846
30720,0.19680932610171006
30721,0.3231921769940166
30722,0.17911577765047543
30723,0.17237305495472374
30724,0.2648286821450089
30725,0.30614407733502247
30726,0.8652311764378066
30727,0.17981235994569267
30728,0.1339431932470078
30729,0.2053718691469013
30730,0.24801106446249288
30731,0.13094969466692502
30732,0.1126731925737818
30733,0.1607196786973912
30734,0.29644946646051434
30735,0.8728023319484948
30736,0.13948495056695087
30737,0.527342186458496
30738,0.875616669176955
30739,0.22148072741720198
30740,0.43649968856451854
30741,0.33519038442278537
30742,0.42635412440488335
30743,0.10701956464533165
30744,0.9330983691976342
30745,0.10930824242071283
30746,0.09829799703481461
30747,0.21208991737251331
30748,0.305340913297675
30749,0.5697638848619543
30750,0.6117726412136373
30751,0.44822635033946945
30752,0.11735369359523358
30753,0.3784184086764018
30754,0.2985936057727065
30755,0.17686344823311326
30756,0.22761219294650878
30757,0.2781043943929194
30758,0.9333655746187282
30759,0.16686022453519683
30760,0.16633022467856987
30761,0.07583525583842018
30762,0.0858190769582989
30763,0.41141293559732706
30764,0.8285161432131642
30765,0.18951556992397056
30766,0.23817279105265404
30767,0.0942160344860405
30768,0.1843568180516305
30769,0.9023640197948171
30770,0.9013616867742789
30771,0.8065710684782165
30772,0.880316658749196
30773,0.08848788370481739
30774,0.13159271310456486
30775,0.2483376019848234
30776,0.07662464901377561
30777,0.09344057034768254
30778,0.130288556656145
30779,0.19947564892051312
30780,0.3479216265994087
30781,0.22797788759252519
30782,0.9247875514147316
30783,0.23567441904875602
30784,0.10813326951042376
30785,0.31895182361885466
30786,0.1391952834262745
30787,0.285750742418701
30788,0.38531047839164756
30789,0.2559236778711419
30790,0.2173551341081251
30791,0.12679612856984346
30792,0.14111784587679244
30793,0.15693603125699324
30794,0.04872757144020531
30795,0.12604366452018295
30796,0.35882411370158823
30797,0.23508488330599908
30798,0.13767772179491805
30799,0.4907277413887325
30800,0.14356343617066314
30801,0.26992395943793435
30802,0.9398852254884161
30803,0.06524477305524604
30804,0.0950774136689304
30805,0.301309224557298
30806,0.241154550221168
30807,0.08407340196425363
30808,0.24426439720697507
30809,0.3570019388927556
30810,0.0642918381746052
30811,0.16039784254108402
30812,0.15879618247858523
30813,0.6769784177112961
30814,0.3025407014843826
30815,0.26954752126532877
30816,0.06577877603819815
30817,0.2579803345516108
30818,0.06883171699406468
30819,0.40637675408694324
30820,0.8599471983399957
30821,0.1505369900511121
30822,0.03502403534786211
30823,0.2564136271605465
30824,0.11993394719334083
30825,0.4049212050348688
30826,0.06194976969383883
30827,0.5846912038086846
30828,0.9598749621457004
30829,0.09333856901185791
30830,0.15627262950319962
30831,0.8828681104342084
30832,0.3841762460578461
30833,0.06876149981594766
30834,0.9231483467239222
30835,0.16361158857249902
30836,0.18843405878604316
30837,0.4615234062295858
30838,0.8352139730507145
30839,0.6267442726061628
30840,0.11827187791066829
30841,0.24368845329602618
30842,0.17705976499625425
30843,0.1948905878985469
30844,0.12644557821938213
30845,0.9067955523956094
30846,0.4344886668670129
30847,0.03238132294396694
30848,0.6030871535425394
30849,0.6100766810547841
30850,0.8130802394177123
30851,0.9210198382362984
30852,0.13773957221592234
30853,0.10657875778568701
30854,0.13437632002132419
30855,0.0971692999651657
30856,0.7296651232278146
30857,0.11563967571680556
30858,0.35178136019398126
30859,0.2216678890664566
30860,0.0654252080212159
30861,0.23423767485150643
30862,0.1267562676547949
30863,0.9516062469778974
30864,0.9674266911046514
30865,0.1720275798129712
30866,0.12240234502213398
30867,0.13831429025496292
30868,0.6578319369728315
30869,0.22711574650023558
30870,0.2487813658987576
30871,0.18163247170921273
30872,0.21306985350709465
30873,0.15799779556932675
30874,0.1298788979420751
30875,0.11118111931230439
30876,0.12774366961681397
30877,0.16729334115773273
30878,0.09014347899259509
30879,0.5448368133135892
30880,0.11184507922900333
30881,0.19858493356527482
30882,0.9099935191098785
30883,0.8423646462233177
30884,0.665670508365005
30885,0.11173563245850063
30886,0.1502233750525688
30887,0.3712857970263332
30888,0.23311382063713298
30889,0.155334322294128
30890,0.15279767820156212
30891,0.4119118521166209
30892,0.9519108738572675
30893,0.29374487841185654
30894,0.2147969250029035
30895,0.8994169986724175
30896,0.1521163964627167
30897,0.2980692256716338
30898,0.27982067716928727
30899,0.19882005982520226
30900,0.2589261426177643
30901,0.18179506141449175
30902,0.062391325876949774
30903,0.16800491712339316
30904,0.08073395034661567
30905,0.2551053367682006
30906,0.05755065801080601
30907,0.3166233430542781
30908,0.2617863724483206
30909,0.465690962664572
30910,0.21400284597238156
30911,0.26238223439778074
30912,0.22256243429730765
30913,0.45308406326401646
30914,0.9389849003289212
30915,0.15618576445374457
30916,0.5282090828172994
30917,0.14410594925190398
30918,0.3392306056753967
30919,0.229090991184069
30920,0.724544452167962
30921,0.1429015516924823
30922,0.9248816608780832
30923,0.28382496157656373
30924,0.24502192459824093
30925,0.167340354168884
30926,0.649161991759219
30927,0.4904074092300754
30928,0.19319532826507707
30929,0.08432652700439447
30930,0.05456616522246451
30931,0.5360593132719931
30932,0.33022606654205255
30933,0.8956347056971694
30934,0.28663262184094634
30935,0.14185116502943698
30936,0.052793442781864354
30937,0.9519115667961024
30938,0.762130186322673
30939,0.19647608144561252
30940,0.23260585062880068
30941,0.7408341716651602
30942,0.09427211049800055
30943,0.33525595986189327
30944,0.9125290949786697
30945,0.2013263440002179
30946,0.34105482381140606
30947,0.15434028228623348
30948,0.19803748482539688
30949,0.45540441310645335
30950,0.8984761867223664
30951,0.36711167973495995
30952,0.8088991843680562
30953,0.29942831542446935
30954,0.81797894634468
30955,0.05434733555982472
30956,0.07829441112667598
30957,0.8218400830476889
30958,0.09813695115073799
30959,0.2256600975012316
30960,0.07000593350821151
30961,0.020890068739247064
30962,0.05109096802216421
30963,0.15403161215462718
30964,0.8876186317233163
30965,0.1083501339138562
30966,0.18281058434379743
30967,0.40636343281061327
30968,0.42508841703316236
30969,0.452913973218816
30970,0.41554692532907744
30971,0.09846337395958951
30972,0.257071452411601
30973,0.351905472298725
30974,0.390235349287567
30975,0.08962010342991741
30976,0.22747607844366652
30977,0.29950611936730626
30978,0.3800981254146457
30979,0.133737186694464
30980,0.4103768163227902
30981,0.06776481292065778
30982,0.9725258712096302
30983,0.1761776017404207
30984,0.18603425283268007
30985,0.1472909337141261
30986,0.42231096075646357
30987,0.8156182144122812
30988,0.23374201331784206
30989,0.6980754720685359
30990,0.8410800558189215
30991,0.8921651743939565
30992,0.401444909839786
30993,0.191873183234897
30994,0.7945461649024426
30995,0.9208361527994938
30996,0.1841718427167647
30997,0.10598257505291449
30998,0.8476081518083547
30999,0.18655272382143268
31000,0.42669042171407146
31001,0.1513742143988096
31002,0.8959304760092266
31003,0.25146310869904315
31004,0.27605568931474067
31005,0.11134395970631547
31006,0.8791016295685041
31007,0.14187661387837897
31008,0.26853964988979967
31009,0.11109705382417931
31010,0.8627768750840332
31011,0.220291924612797
31012,0.13024468122463248
31013,0.18110307259814695
31014,0.13896114946281582
31015,0.4610371309208552
31016,0.24791198442849782
31017,0.3172393477840617
31018,0.9249048694912313
31019,0.12097555752935607
31020,0.10079121941263554
31021,0.45587279643124734
31022,0.0881925559219976
31023,0.2229267616893164
31024,0.9051082197151737
31025,0.32505441380464495
31026,0.27347621844595127
31027,0.8281520277744038
31028,0.29710424435379246
31029,0.16993958243929025
31030,0.1794851312189468
31031,0.1356375324169356
31032,0.032172212833079784
31033,0.08474212010200363
31034,0.9058660113433838
31035,0.8789870022878485
31036,0.9610522648596727
31037,0.2749161515190804
31038,0.20829545188612317
31039,0.12098763085520987
31040,0.9288658544706904
31041,0.5706787802400253
31042,0.031514278088736865
31043,0.22919558428387546
31044,0.10570445831102707
31045,0.12203993619095876
31046,0.5310007598814477
31047,0.04546131684631405
31048,0.1720619495245637
31049,0.08647746776970741
31050,0.1940892546194427
31051,0.15138788856286262
31052,0.78404661483224
31053,0.3134862757803634
31054,0.1879276547114474
31055,0.10339552198919985
31056,0.15327405780975475
31057,0.5163604036711413
31058,0.395995984883024
31059,0.1043581771446261
31060,0.17553838853996753
31061,0.12256012480633212
31062,0.22624968169983153
31063,0.1943442180566249
31064,0.6318541822325101
31065,0.12245485357890924
31066,0.6957550155507051
31067,0.25380966656630427
31068,0.4122316894701997
31069,0.288880034361657
31070,0.5623785436861974
31071,0.2284849768750162
31072,0.02757675353260286
31073,0.6185755615374628
31074,0.4656252806036673
31075,0.1944005662612552
31076,0.8725248011719928
31077,0.09984605352262833
31078,0.1399305536031848
31079,0.257409129427663
31080,0.9193918175381223
31081,0.05421599420318847
31082,0.2721209074325082
31083,0.9251308940851086
31084,0.07834718595313322
31085,0.33511755140473903
31086,0.0825350549179706
31087,0.3643406270264676
31088,0.14604293994600945
31089,0.8499300459107649
31090,0.11830966881236246
31091,0.13975596822249486
31092,0.10786631913931163
31093,0.061697882861410015
31094,0.08846273317968967
31095,0.3558010735175491
31096,0.45028018282192983
31097,0.056322910613608904
31098,0.7245702887819294
31099,0.5796952898198804
31100,0.36410833893048455
31101,0.041428311808243655
31102,0.9135654569807162
31103,0.4340976584932651
31104,0.1107108830249998
31105,0.6967236274593603
31106,0.14878629797795698
31107,0.2564172054283157
31108,0.8920867740176446
31109,0.2711525901145254
31110,0.5304666418748042
31111,0.09906046279204261
31112,0.8996487523302561
31113,0.042629952041708656
31114,0.12443758033927106
31115,0.08851191465204307
31116,0.10756010027856851
31117,0.23754395120455687
31118,0.09725487999297897
31119,0.07706197327103675
31120,0.06675037619026201
31121,0.07597779382846195
31122,0.22739589516191158
31123,0.05131198362599201
31124,0.15380185536982222
31125,0.32309631397429595
31126,0.10070390252664041
31127,0.9623037657867286
31128,0.07622736289724204
31129,0.24009476684276293
31130,0.8551270258434271
31131,0.3945261257765242
31132,0.030763129872205343
31133,0.37993305530303906
31134,0.11387873296777198
31135,0.3076567512540076
31136,0.07173363121128766
31137,0.4899161881068502
31138,0.1463925023910767
31139,0.9305829377420649
31140,0.1932310219756579
31141,0.08383344616272154
31142,0.09165645891370115
31143,0.9626999983899852
31144,0.1745972544429239
31145,0.8760108892819808
31146,0.2784774139916928
31147,0.2828742577038555
31148,0.8950939955700878
31149,0.26743628712497725
31150,0.9140136310537024
31151,0.26997283922926785
31152,0.3272898351145996
31153,0.1594202986235293
31154,0.12884009935836202
31155,0.2511942818953605
31156,0.052172956000203816
31157,0.09333667928476178
31158,0.28637177373617106
31159,0.16864815405066677
31160,0.9292577504962729
31161,0.8949597927136299
31162,0.04296083735565469
31163,0.37923065317209553
31164,0.5349380325370363
31165,0.08336854325857268
31166,0.4068868357317442
31167,0.10905507925241358
31168,0.8574272985780924
31169,0.07775697701422615
31170,0.07953655285593565
